web-scraper-order,web-scraper-start-url,main_article,main_article-href,price,superficie,Adresse,image_lien
"1740009014-4997","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-sindia-3854546","6 500 000 CFA","300","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/3854546_uploaded_image1_1661946443.jpg""); width: 593px;"
"1740009017-4998","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrains-260-m2-hangar-pelerinage-3832594","105 000 000 CFA","260","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3832594_uploaded_image1_1660662703.jpg""); width: 451px;"
"1740009019-4999","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrains-200-m-recasement-aeroport-3832597","85 000 000 CFA","200","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3832597_uploaded_image1_1660662919.jpg""); width: 451px;"
"1740009023-5000","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-saly-gandigal-3880070","6 200 000 CFA","300","Saly, Sénégal","background-image: url(""https://images.coinafrique.com/3880070_uploaded_image1_1663319675.jpg""); width: 492px;"
"1740009025-5001","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-bambilor-3880161","7 500 000 CFA","150 m2","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3880161_uploaded_image1_1663324638.jpg""); width: 609px;"
"1740009028-5002","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-cite-alioune-sow-dall-diam-guediawaye-3838545","85 000 000 CFA","300 m2","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3838545_uploaded_image1_1660990397.jpg""); width: 555px;"
"1740009030-5003","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-200-m-ngor-almadies-3838645","80 000 000 CFA","200","Ngor, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3838645_uploaded_image1_1660996004.jpg""); width: 544px;"
"1740009034-5004","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-400-m-saly-3880418","120 000 000 CFA","400","Saly, Sénégal","background-image: url(""https://images.coinafrique.com/3880418_uploaded_image1_1663335402.jpg""); width: 558px;"
"1740009036-5005","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-ouest-foire-3838921","60 000 000 CFA","150","Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3838921_uploaded_image1_1661005391.jpg""); width: 585px;"
"1740009039-5006","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrains-senegal-3880555","Prix sur demande","150 m2","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3880555_uploaded_image1_1663341128.jpg""); width: 536px;"
"1740009042-5007","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-2000-m-guediawaye-vdn3-3838954","290 000 000 CFA","2000 m2","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3838954_uploaded_image1_1661007094.jpg""); width: 555px;"
"1740009044-5008","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-1400-m-almadies-3838959","1 500 000 CFA","1400","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3838959_uploaded_image1_1661007288.jpg""); width: 585px;"
"1740009047-5009","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-1000-m-almadies-3838956","1 700 000 000 CFA","1000","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3838956_uploaded_image1_1661007201.jpg""); width: 585px;"
"1740009051-5010","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-1000-m-almadies-3838955","1 100 000 000 CFA","1000","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3838955_uploaded_image1_1661007120.jpg""); width: 585px;"
"1740009053-5011","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-5000-m-almadies-3838950","1 200 000 CFA","5000","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3838950_uploaded_image1_1661006854.jpg""); width: 585px;"
"1740009056-5012","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-guereo-3880940","5 500 000 CFA","300 m2","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/3880940_uploaded_image1_1663360044.jpg""); width: 621px;"
"1740009058-5013","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-190-m-malika-3869193","25 000 000 CFA","150 m2","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3869193_uploaded_image1_1662643540.jpg""); width: 550px;"
"1740009061-5014","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrains-225m-mbao-3881921","18 000 000 CFA","225","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3881921_uploaded_image1_1663439318.jpg""); width: 467px;"
"1740009064-5015","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-tf-345-m-gueule-tapee-3854122","200 000 000 CFA","345 m2","Medina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3854122_uploaded_image1_1661934931.jpg""); width: 550px;"
"1740009066-5016","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-200-m-ndiass-3840899","Prix sur demande","200","Ndiass, Sénégal","background-image: url(""https://images.coinafrique.com/3840899_uploaded_image1_1661165853.jpg""); width: 393px;"
"1740009069-5017","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-hersent-3882434","12 000 000 CFA","300 m2","Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3882434_uploaded_image1_1663502311.jpg""); width: 398px;"
"1740009071-5018","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-avec-titre-foncier-150-m-zac-mbao-3841106","17 000 000 CFA","150","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3841106_uploaded_image1_1661172361.jpg""); width: 451px;"
"1740009074-5019","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-226-m-avec-titre-foncier-zac-de-mbao-3841119","45 000 000 CFA","226","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3841119_uploaded_image1_1661172610.jpg""); width: 451px;"
"1740009077-5020","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-187-m-zac-mbao-3841114","26 000 000 CFA","187","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3841114_uploaded_image1_1661172483.jpg""); width: 451px;"
"1740009079-5021","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/recherche-terrain-1000-m2-dakar-3840560","Prix sur demande","1000","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3840560_uploaded_image1_1661130956.jpg""); width: 542px;"
"1740009082-5022","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrains-150m-rufisque-3882839","10 000 000 CFA","150","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3882839_uploaded_image1_1663526704.jpg""); width: 594px;"
"1740009085-5023","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrains-150m-rufisque-3882848","10 000 000 CFA","150","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3882848_uploaded_image1_1663527091.jpg""); width: 594px;"
"1740009088-5024","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrains-4000m-diamniadio-3882987","Prix sur demande","4000","Diamniadio, Sénégal","background-image: url(""https://images.coinafrique.com/3882987_uploaded_image1_1663535061.jpg""); width: 578px;"
"1740009090-5025","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-300-m2-mbour-3883552","4 000 000 CFA","300","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/3883552_uploaded_image1_1663583740.jpg""); width: 646px;"
"1740009092-5026","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/vente-villa-a-demolir-dakar-plateau-3883733","1 000 000 CFA","296","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3883733_uploaded_image1_1663590577.jpg""); width: 459px;"
"1740009095-5027","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-4-pieces-dakar-3841337","Prix sur demande","","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3841337_uploaded_image1_1661179467.jpg""); width: 533px;"
"1740009098-5028","https://sn.coinafrique.com/categorie/terrains?page=60","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-diamniadio-3884085","5 500 000 CFA","150 m2","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3884085_uploaded_image1_1663604869.jpg""); width: 443px;"
"1740009108-5029","https://sn.coinafrique.com/categorie/terrains?page=59","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-200-m-diass-3843808","4 000 000 CFA","200","Ndiass, Sénégal","background-image: url(""https://images.coinafrique.com/3843808_uploaded_image1_1661299008.jpg""); width: 516px;"
"1740009111-5030","https://sn.coinafrique.com/categorie/terrains?page=59","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-tf-ndiakhirate-3844177","10 000 000 CFA","150","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3844177_uploaded_image1_1661332933.jpg""); width: 516px;"
"1740009114-5031","https://sn.coinafrique.com/categorie/terrains?page=59","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-keur-massar-3885270","9 000 000 CFA","150","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3885270_uploaded_image2_1663677329.jpeg""); width: 553px;"
"1740009117-5032","https://sn.coinafrique.com/categorie/terrains?page=59","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrains-sindia-3885486","2 500 000 CFA","200 m2","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3885486_uploaded_image2_1663685174.jpeg""); width: 410px;"
"1740009119-5033","https://sn.coinafrique.com/categorie/terrains?page=59","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-2650m-avec-nicad-a-saly-center-3845668","150 000 000 CFA","2650","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/3845668_uploaded_image1_1661392851.jpg""); width: 544px;"
"1740009123-5034","https://sn.coinafrique.com/categorie/terrains?page=59","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-5000-m-saly-3845811","300 000 000 CFA","5000","Saly, Sénégal","background-image: url(""https://images.coinafrique.com/3845811_uploaded_image1_1661416593.jpg""); width: 544px;"
"1740009125-5035","https://sn.coinafrique.com/categorie/terrains?page=59","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrains-tiv-peul-3886658","7 000 000 CFA","150 m2","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3886658_uploaded_image1_1663757537.jpg""); width: 420px;"
"1740009128-5036","https://sn.coinafrique.com/categorie/terrains?page=59","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-3000-m-a-kirene-3846669","7 000 CFA","3000 m2","Ndiass, Sénégal","background-image: url(""https://images.coinafrique.com/3846669_uploaded_image1_1661444255.jpg""); width: 516px;"
"1740009131-5037","https://sn.coinafrique.com/categorie/terrains?page=59","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrains-150u-rufisque-3887801","6 500 000 CFA","150","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3887801_uploaded_image1_1663801865.jpg""); width: 580px;"
"1740009133-5038","https://sn.coinafrique.com/categorie/terrains?page=59","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-ouest-foire-3844827","150 000 000 CFA","","Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3844827_uploaded_image1_1661353821.jpg""); width: 533px;"
"1740009136-5039","https://sn.coinafrique.com/categorie/terrains?page=59","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-parcelles-assainies-3844822","55 000 000 CFA","","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3844822_uploaded_image1_1661353686.jpg""); width: 533px;"
"1740009138-5040","https://sn.coinafrique.com/categorie/terrains?page=59","favorite_border2années","https://sn.coinafrique.com/annonce/terrains/terrain-150-m2-yenn-3888522","4 000 000 CFA","150 m2","Yenne Tode, Sénégal","background-image: url(""https://images.coinafrique.com/3888522_uploaded_image1_1663851451.jpg""); width: 395px;"
